dt,sf0_real,sf0_imag,sf1_real,sf1_imag,expectation
0,0.4339785467,0.2851554495,0.8546037624,0.001183178594,1
0.1,0.4339785467,0.2851554495,0.8546037624,0.001183178594,1.002025389
0.2,0.4339785467,0.2851554495,0.8546037624,0.001183178594,1.008101556
0.3,0.4339785467,0.2851554495,0.8546037624,0.001183178594,1.018228501
0.4,0.4339785467,0.2851554495,0.8546037624,0.001183178594,1.032406223
0,0.7487320431,0.5747488038,0.163263058,0.2870702251,1
0.1,0.7487320431,0.5747488038,0.163263058,0.2870702251,1.002885071
0.2,0.7487320431,0.5747488038,0.163263058,0.2870702251,1.011540284
0.3,0.7487320431,0.5747488038,0.163263058,0.2870702251,1.02596564
0.4,0.7487320431,0.5747488038,0.163263058,0.2870702251,1.046161137
0,0.05291279605,0.5511657954,0.824617091,0.1158583412,1
0.1,0.05291279605,0.5511657954,0.824617091,0.1158583412,1.001662518
0.2,0.05291279605,0.5511657954,0.824617091,0.1158583412,1.00665007
0.3,0.05291279605,0.5511657954,0.824617091,0.1158583412,1.014962658
0.4,0.05291279605,0.5511657954,0.824617091,0.1158583412,1.02660028
0,0.06869543433,0.7808414203,0.5074712324,0.3578275589,1
0.1,0.06869543433,0.7808414203,0.5074712324,0.3578275589,1.00248592
0.2,0.06869543433,0.7808414203,0.5074712324,0.3578275589,1.00994368
0.3,0.06869543433,0.7808414203,0.5074712324,0.3578275589,1.022373279
0.4,0.06869543433,0.7808414203,0.5074712324,0.3578275589,1.039774718
0,0.5290022656,0.5267586016,0.2606867712,0.6121473564,1
0.1,0.5290022656,0.5267586016,0.2606867712,0.6121473564,1.002628281
0.2,0.5290022656,0.5267586016,0.2606867712,0.6121473564,1.010513125
0.3,0.5290022656,0.5267586016,0.2606867712,0.6121473564,1.023654532
0.4,0.5290022656,0.5267586016,0.2606867712,0.6121473564,1.0420525
0,0.3955399156,0.6953022548,0.5282326432,0.2847336021,1
0.1,0.3955399156,0.6953022548,0.5282326432,0.2847336021,1.002674896
0.2,0.3955399156,0.6953022548,0.5282326432,0.2847336021,1.010699584
0.3,0.3955399156,0.6953022548,0.5282326432,0.2847336021,1.024074065
0.4,0.3955399156,0.6953022548,0.5282326432,0.2847336021,1.042798338
0,0.6586812531,0.640012014,0.1731075101,0.3557490952,1
0.1,0.6586812531,0.640012014,0.1731075101,0.3557490952,1.002896292
0.2,0.6586812531,0.640012014,0.1731075101,0.3557490952,1.01158517
0.3,0.6586812531,0.640012014,0.1731075101,0.3557490952,1.026066631
0.4,0.6586812531,0.640012014,0.1731075101,0.3557490952,1.046340678
0,0.6668343845,0.4656972899,0.3636802434,0.4540865759,1
0.1,0.6668343845,0.4656972899,0.3636802434,0.4540865759,1.002784838
0.2,0.6668343845,0.4656972899,0.3636802434,0.4540865759,1.01113935
0.3,0.6668343845,0.4656972899,0.3636802434,0.4540865759,1.025063538
0.4,0.6668343845,0.4656972899,0.3636802434,0.4540865759,1.0445574
0,0.2931263135,0.6528996571,0.297878685,0.6317177306,1
0.1,0.2931263135,0.6528996571,0.297878685,0.6317177306,1.002619145
0.2,0.2931263135,0.6528996571,0.297878685,0.6317177306,1.010476578
0.3,0.2931263135,0.6528996571,0.297878685,0.6317177306,1.023572301
0.4,0.2931263135,0.6528996571,0.297878685,0.6317177306,1.041906313
0,0.6857827648,0.3700014866,0.3944884573,0.4870110436,1
0.1,0.6857827648,0.3700014866,0.3944884573,0.4870110436,1.002692684
0.2,0.6857827648,0.3700014866,0.3944884573,0.4870110436,1.010770735
0.3,0.6857827648,0.3700014866,0.3944884573,0.4870110436,1.024234153
0.4,0.6857827648,0.3700014866,0.3944884573,0.4870110436,1.043082939
0,0.8037941825,0.5473312324,0.226099484,0.05676669439,1
0.1,0.8037941825,0.5473312324,0.226099484,0.05676669439,1.002853543
0.2,0.8037941825,0.5473312324,0.226099484,0.05676669439,1.011414171
0.3,0.8037941825,0.5473312324,0.226099484,0.05676669439,1.025681884
0.4,0.8037941825,0.5473312324,0.226099484,0.05676669439,1.045656684
0,0.3837498818,0.6917611458,0.2905565965,0.5383116287,1
0.1,0.3837498818,0.6917611458,0.2905565965,0.5383116287,1.002775491
0.2,0.3837498818,0.6917611458,0.2905565965,0.5383116287,1.011101962
0.3,0.3837498818,0.6917611458,0.2905565965,0.5383116287,1.024979415
0.4,0.3837498818,0.6917611458,0.2905565965,0.5383116287,1.044407849
0,0.1095484401,0.6929057803,0.5559499649,0.4458703347,1
0.1,0.1095484401,0.6929057803,0.5559499649,0.4458703347,1.00237915
0.2,0.1095484401,0.6929057803,0.5559499649,0.4458703347,1.009516601
0.3,0.1095484401,0.6929057803,0.5559499649,0.4458703347,1.021412352
0.4,0.1095484401,0.6929057803,0.5559499649,0.4458703347,1.038066403
0,0.6754075941,0.3128443001,0.2301454361,0.6268860374,1
0.1,0.6754075941,0.3128443001,0.2301454361,0.6268860374,1.002448971
0.2,0.6754075941,0.3128443001,0.2301454361,0.6268860374,1.009795883
0.3,0.6754075941,0.3128443001,0.2301454361,0.6268860374,1.022040736
0.4,0.6754075941,0.3128443001,0.2301454361,0.6268860374,1.039183531
0,0.6209560171,0.4155029465,0.6645246965,0.01333618959,1
0.1,0.6209560171,0.4155029465,0.6645246965,0.01333618959,1.002562257
0.2,0.6209560171,0.4155029465,0.6645246965,0.01333618959,1.01024903
0.3,0.6209560171,0.4155029465,0.6645246965,0.01333618959,1.023060317
0.4,0.6209560171,0.4155029465,0.6645246965,0.01333618959,1.040996119
0,0.5331960191,0.0408026421,0.2015678739,0.8206141248,1
0.1,0.5331960191,0.0408026421,0.2015678739,0.8206141248,1.001683074
0.2,0.5331960191,0.0408026421,0.2015678739,0.8206141248,1.006732296
0.3,0.5331960191,0.0408026421,0.2015678739,0.8206141248,1.015147666
0.4,0.5331960191,0.0408026421,0.2015678739,0.8206141248,1.026929184
0,0.7914280446,0.5968764872,0.04119514821,0.1252320609,1
0.1,0.7914280446,0.5968764872,0.04119514821,0.1252320609,1.002743954
0.2,0.7914280446,0.5968764872,0.04119514821,0.1252320609,1.010975814
0.3,0.7914280446,0.5968764872,0.04119514821,0.1252320609,1.024695582
0.4,0.7914280446,0.5968764872,0.04119514821,0.1252320609,1.043903257
0,0.5297237874,0.2653178825,0.7470461156,0.3015314769,1
0.1,0.5297237874,0.2653178825,0.7470461156,0.3015314769,1.002322769
0.2,0.5297237874,0.2653178825,0.7470461156,0.3015314769,1.009291076
0.3,0.5297237874,0.2653178825,0.7470461156,0.3015314769,1.020904922
0.4,0.5297237874,0.2653178825,0.7470461156,0.3015314769,1.037164305
0,0.6779881545,0.6540739118,0.3253733304,0.08155719543,1
0.1,0.6779881545,0.6540739118,0.3253733304,0.08155719543,1.002858279
0.2,0.6779881545,0.6540739118,0.3253733304,0.08155719543,1.011433116
0.3,0.6779881545,0.6540739118,0.3253733304,0.08155719543,1.02572451
0.4,0.6779881545,0.6540739118,0.3253733304,0.08155719543,1.045732463
0,0.8144167984,0.1481473549,0.553924221,0.08913807881,1
0.1,0.8144167984,0.1481473549,0.553924221,0.08913807881,1.002839285
0.2,0.8144167984,0.1481473549,0.553924221,0.08913807881,1.01135714
0.3,0.8144167984,0.1481473549,0.553924221,0.08913807881,1.025553565
0.4,0.8144167984,0.1481473549,0.553924221,0.08913807881,1.04542856
0,0.8555467775,0.3301824429,0.3637342559,0.1634523078,1
0.1,0.8555467775,0.3301824429,0.3637342559,0.1634523078,1.002929826
0.2,0.8555467775,0.3301824429,0.3637342559,0.1634523078,1.011719306
0.3,0.8555467775,0.3301824429,0.3637342559,0.1634523078,1.026368437
0.4,0.8555467775,0.3301824429,0.3637342559,0.1634523078,1.046877222
0,0.6833463612,0.5014589695,0.3659858488,0.3842278114,1
0.1,0.6833463612,0.5014589695,0.3659858488,0.3842278114,1.002857909
0.2,0.6833463612,0.5014589695,0.3659858488,0.3842278114,1.011431635
0.3,0.6833463612,0.5014589695,0.3659858488,0.3842278114,1.025721178
0.4,0.6833463612,0.5014589695,0.3659858488,0.3842278114,1.045726539
0,0.6139752618,0.5842115568,0.4104927561,0.3364920979,1
0.1,0.6139752618,0.5842115568,0.4104927561,0.3364920979,1.002867014
0.2,0.6139752618,0.5842115568,0.4104927561,0.3364920979,1.011468056
0.3,0.6139752618,0.5842115568,0.4104927561,0.3364920979,1.025803126
0.4,0.6139752618,0.5842115568,0.4104927561,0.3364920979,1.045872224
0,0.4566988155,0.4625491466,0.4895885133,0.5811863441,1
0.1,0.4566988155,0.4625491466,0.4895885133,0.5811863441,1.002463916
0.2,0.4566988155,0.4625491466,0.4895885133,0.5811863441,1.009855662
0.3,0.4566988155,0.4625491466,0.4895885133,0.5811863441,1.022175241
0.4,0.4566988155,0.4625491466,0.4895885133,0.5811863441,1.03942265
0,0.7359128902,0.05764580974,0.6746080431,0.003628612198,1
0.1,0.7359128902,0.05764580974,0.6746080431,0.003628612198,1.002666484
0.2,0.7359128902,0.05764580974,0.6746080431,0.003628612198,1.010665938
0.3,0.7359128902,0.05764580974,0.6746080431,0.003628612198,1.02399836
0.4,0.7359128902,0.05764580974,0.6746080431,0.003628612198,1.04266375
0,0.4149460822,0.1228453187,0.851235921,0.2968605453,1
0.1,0.4149460822,0.1228453187,0.851235921,0.2968605453,1.00192313
0.2,0.4149460822,0.1228453187,0.851235921,0.2968605453,1.007692519
0.3,0.4149460822,0.1228453187,0.851235921,0.2968605453,1.017308169
0.4,0.4149460822,0.1228453187,0.851235921,0.2968605453,1.030770078
0,0.5751517488,0.7630279969,0.1959011747,0.2204800933,1
0.1,0.5751517488,0.7630279969,0.1959011747,0.2204800933,1.002910267
0.2,0.5751517488,0.7630279969,0.1959011747,0.2204800933,1.011641067
0.3,0.5751517488,0.7630279969,0.1959011747,0.2204800933,1.0261924
0.4,0.5751517488,0.7630279969,0.1959011747,0.2204800933,1.046564266
0,0.5306911615,0.5644175125,0.4977724544,0.3899004314,1
0.1,0.5306911615,0.5644175125,0.4977724544,0.3899004314,1.002735088
0.2,0.5306911615,0.5644175125,0.4977724544,0.3899004314,1.010940354
0.3,0.5306911615,0.5644175125,0.4977724544,0.3899004314,1.024615796
0.4,0.5306911615,0.5644175125,0.4977724544,0.3899004314,1.043761416
0,0.2131560737,0.1340028542,0.6922515311,0.6763102402,1
0.1,0.2131560737,0.1340028542,0.6922515311,0.6763102402,1.001482524
0.2,0.2131560737,0.1340028542,0.6922515311,0.6763102402,1.005930095
0.3,0.2131560737,0.1340028542,0.6922515311,0.6763102402,1.013342715
0.4,0.2131560737,0.1340028542,0.6922515311,0.6763102402,1.023720381
0,0.3672344525,0.7253179293,0.5810884911,0.03726826912,1
0.1,0.3672344525,0.7253179293,0.5810884911,0.03726826912,1.002442199
0.2,0.3672344525,0.7253179293,0.5810884911,0.03726826912,1.009768796
0.3,0.3672344525,0.7253179293,0.5810884911,0.03726826912,1.02197979
0.4,0.3672344525,0.7253179293,0.5810884911,0.03726826912,1.039075182
0,0.7496256907,0.2492734493,0.5911889326,0.1625414322,1
0.1,0.7496256907,0.2492734493,0.5911889326,0.1625414322,1.002772422
0.2,0.7496256907,0.2492734493,0.5911889326,0.1625414322,1.011089687
0.3,0.7496256907,0.2492734493,0.5911889326,0.1625414322,1.024951796
0.4,0.7496256907,0.2492734493,0.5911889326,0.1625414322,1.044358748
0,0.4414208762,0.5197491872,0.5695387467,0.4589488081,1
0.1,0.4414208762,0.5197491872,0.5695387467,0.4589488081,1.002527898
0.2,0.4414208762,0.5197491872,0.5695387467,0.4589488081,1.010111591
0.3,0.4414208762,0.5197491872,0.5695387467,0.4589488081,1.022751081
0.4,0.4414208762,0.5197491872,0.5695387467,0.4589488081,1.040446366
0,0.6828453423,0.2610510901,0.4415923934,0.5201641327,1
0.1,0.6828453423,0.2610510901,0.4415923934,0.5201641327,1.002554807
0.2,0.6828453423,0.2610510901,0.4415923934,0.5201641327,1.010219227
0.3,0.6828453423,0.2610510901,0.4415923934,0.5201641327,1.02299326
0.4,0.6828453423,0.2610510901,0.4415923934,0.5201641327,1.040876906
0,0.07994543149,0.4474964319,0.6850038153,0.56932016,1
0.1,0.07994543149,0.4474964319,0.6850038153,0.56932016,1.001825882
0.2,0.07994543149,0.4474964319,0.6850038153,0.56932016,1.007303526
0.3,0.07994543149,0.4474964319,0.6850038153,0.56932016,1.016432934
0.4,0.07994543149,0.4474964319,0.6850038153,0.56932016,1.029214105
0,0.4291097734,0.561561985,0.5227622722,0.4766891505,1
0.1,0.4291097734,0.561561985,0.5227622722,0.4766891505,1.0025864
0.2,0.4291097734,0.561561985,0.5227622722,0.4766891505,1.0103456
0.3,0.4291097734,0.561561985,0.5227622722,0.4766891505,1.0232776
0.4,0.4291097734,0.561561985,0.5227622722,0.4766891505,1.041382399
0,0.3517577077,0.6307404801,0.6803143065,0.1249216004,1
0.1,0.3517577077,0.6307404801,0.6803143065,0.1249216004,1.002343466
0.2,0.3517577077,0.6307404801,0.6803143065,0.1249216004,1.009373862
0.3,0.3517577077,0.6307404801,0.6803143065,0.1249216004,1.02109119
0.4,0.3517577077,0.6307404801,0.6803143065,0.1249216004,1.037495448
0,0.4484437283,0.5543917545,0.1258941688,0.6897091151,1
0.1,0.4484437283,0.5543917545,0.1258941688,0.6897091151,1.002515644
0.2,0.4484437283,0.5543917545,0.1258941688,0.6897091151,1.010062576
0.3,0.4484437283,0.5543917545,0.1258941688,0.6897091151,1.022640796
0.4,0.4484437283,0.5543917545,0.1258941688,0.6897091151,1.040250304
0,0.1257038655,0.4440920783,0.1022097545,0.8812116263,1
0.1,0.1257038655,0.4440920783,0.1022097545,0.8812116263,1.00198753
0.2,0.1257038655,0.4440920783,0.1022097545,0.8812116263,1.007950122
0.3,0.1257038655,0.4440920783,0.1022097545,0.8812116263,1.017887774
0.4,0.1257038655,0.4440920783,0.1022097545,0.8812116263,1.031800486
0,0.5609169674,0.348599398,0.2831152821,0.6954828197,1
0.1,0.5609169674,0.348599398,0.2831152821,0.6954828197,1.002339838
0.2,0.5609169674,0.348599398,0.2831152821,0.6954828197,1.00935935
0.3,0.5609169674,0.348599398,0.2831152821,0.6954828197,1.021058538
0.4,0.5609169674,0.348599398,0.2831152821,0.6954828197,1.0374374
0,0.5826720699,0.5405028363,0.3046300183,0.5249290379,1
0.1,0.5826720699,0.5405028363,0.3046300183,0.5249290379,1.0027486
0.2,0.5826720699,0.5405028363,0.3046300183,0.5249290379,1.010994401
0.3,0.5826720699,0.5405028363,0.3046300183,0.5249290379,1.024737401
0.4,0.5826720699,0.5405028363,0.3046300183,0.5249290379,1.043977602
0,0.4459094698,0.3150348882,0.4981037287,0.6736545401,1
0.1,0.4459094698,0.3150348882,0.4981037287,0.6736545401,1.002171866
0.2,0.4459094698,0.3150348882,0.4981037287,0.6736545401,1.008687463
0.3,0.4459094698,0.3150348882,0.4981037287,0.6736545401,1.019546792
0.4,0.4459094698,0.3150348882,0.4981037287,0.6736545401,1.034749852
0,0.3669637686,0.3594267168,0.5772231372,0.6347940435,1
0.1,0.3669637686,0.3594267168,0.5772231372,0.6347940435,1.002126131
0.2,0.3669637686,0.3594267168,0.5772231372,0.6347940435,1.008504524
0.3,0.3669637686,0.3594267168,0.5772231372,0.6347940435,1.019135179
0.4,0.3669637686,0.3594267168,0.5772231372,0.6347940435,1.034018096
0,0.3118278406,0.4271253068,0.8186873491,0.2237820245,1
0.1,0.3118278406,0.4271253068,0.8186873491,0.2237820245,1.002008872
0.2,0.3118278406,0.4271253068,0.8186873491,0.2237820245,1.008035489
0.3,0.3118278406,0.4271253068,0.8186873491,0.2237820245,1.018079849
0.4,0.3118278406,0.4271253068,0.8186873491,0.2237820245,1.032141955
0,0.6274723514,0.01250862474,0.765371304,0.1425789237,1
0.1,0.6274723514,0.01250862474,0.765371304,0.1425789237,1.002401457
0.2,0.6274723514,0.01250862474,0.765371304,0.1425789237,1.009605829
0.3,0.6274723514,0.01250862474,0.765371304,0.1425789237,1.021613116
0.4,0.6274723514,0.01250862474,0.765371304,0.1425789237,1.038423317
0,0.4034438062,0.1459178244,0.5184288103,0.7397111953,1
0.1,0.4034438062,0.1459178244,0.5184288103,0.7397111953,1.001801845
0.2,0.4034438062,0.1459178244,0.5184288103,0.7397111953,1.007207378
0.3,0.4034438062,0.1459178244,0.5184288103,0.7397111953,1.016216601
0.4,0.4034438062,0.1459178244,0.5184288103,0.7397111953,1.028829513
0,0.4863010592,0.110349948,0.5719871845,0.6512793791,1
0.1,0.4863010592,0.110349948,0.5719871845,0.6512793791,1.001957908
0.2,0.4863010592,0.110349948,0.5719871845,0.6512793791,1.007831632
0.3,0.4863010592,0.110349948,0.5719871845,0.6512793791,1.017621171
0.4,0.4863010592,0.110349948,0.5719871845,0.6512793791,1.031326527
0,0.6305150209,0.03805335483,0.3813632579,0.6749554179,1
0.1,0.6305150209,0.03805335483,0.3813632579,0.6749554179,1.002064219
0.2,0.6305150209,0.03805335483,0.3813632579,0.6749554179,1.008256876
0.3,0.6305150209,0.03805335483,0.3813632579,0.6749554179,1.01857797
0.4,0.6305150209,0.03805335483,0.3813632579,0.6749554179,1.033027503
0,0.7062077446,0.2252438605,0.02857378989,0.6706111864,1
0.1,0.7062077446,0.2252438605,0.02857378989,0.6706111864,1.002153111
0.2,0.7062077446,0.2252438605,0.02857378989,0.6706111864,1.008612443
0.3,0.7062077446,0.2252438605,0.02857378989,0.6706111864,1.019377997
0.4,0.7062077446,0.2252438605,0.02857378989,0.6706111864,1.034449773
0,0.6797499316,0.5612698624,0.2407243129,0.406162501,1
0.1,0.6797499316,0.5612698624,0.2407243129,0.406162501,1.002869893
0.2,0.6797499316,0.5612698624,0.2407243129,0.406162501,1.011479571
0.3,0.6797499316,0.5612698624,0.2407243129,0.406162501,1.025829034
0.4,0.6797499316,0.5612698624,0.2407243129,0.406162501,1.045918283
0,0.5914388969,0.7281294849,0.2764396044,0.2088267933,1
0.1,0.5914388969,0.7281294849,0.2764396044,0.2088267933,1.002912836
0.2,0.5914388969,0.7281294849,0.2764396044,0.2088267933,1.011651345
0.3,0.5914388969,0.7281294849,0.2764396044,0.2088267933,1.026215525
0.4,0.5914388969,0.7281294849,0.2764396044,0.2088267933,1.046605378
0,0.3516453339,0.5293617471,0.7509333796,0.1795014187,1
0.1,0.3516453339,0.5293617471,0.7509333796,0.1795014187,1.002220739
0.2,0.3516453339,0.5293617471,0.7509333796,0.1795014187,1.008882955
0.3,0.3516453339,0.5293617471,0.7509333796,0.1795014187,1.019986649
0.4,0.3516453339,0.5293617471,0.7509333796,0.1795014187,1.03553182
0,0.2405174697,0.217951794,0.7693658648,0.5502040788,1
0.1,0.2405174697,0.217951794,0.7693658648,0.5502040788,1.001656505
0.2,0.2405174697,0.217951794,0.7693658648,0.5502040788,1.006626019
0.3,0.2405174697,0.217951794,0.7693658648,0.5502040788,1.014908544
0.4,0.2405174697,0.217951794,0.7693658648,0.5502040788,1.026504078
0,0.5398736407,0.7703806205,0.1291772576,0.3136293797,1
0.1,0.5398736407,0.7703806205,0.1291772576,0.3136293797,1.002914085
0.2,0.5398736407,0.7703806205,0.1291772576,0.3136293797,1.011656341
0.3,0.5398736407,0.7703806205,0.1291772576,0.3136293797,1.026226767
0.4,0.5398736407,0.7703806205,0.1291772576,0.3136293797,1.046625363
0,0.1531019302,0.6654428172,0.2793748468,0.6750521098,1
0.1,0.1531019302,0.6654428172,0.2793748468,0.6750521098,1.002533177
0.2,0.1531019302,0.6654428172,0.2793748468,0.6750521098,1.010132709
0.3,0.1531019302,0.6654428172,0.2793748468,0.6750521098,1.022798595
0.4,0.1531019302,0.6654428172,0.2793748468,0.6750521098,1.040530835
0,0.4804819134,0.5263237393,0.4142320822,0.5661556627,1
0.1,0.4804819134,0.5263237393,0.4142320822,0.5661556627,1.002607827
0.2,0.4804819134,0.5263237393,0.4142320822,0.5661556627,1.010431307
0.3,0.4804819134,0.5263237393,0.4142320822,0.5661556627,1.023470441
0.4,0.4804819134,0.5263237393,0.4142320822,0.5661556627,1.041725228
0,0.225590886,0.624383381,0.4143622706,0.6225416085,1
0.1,0.225590886,0.624383381,0.4143622706,0.6225416085,1.002476683
0.2,0.225590886,0.624383381,0.4143622706,0.6225416085,1.009906732
0.3,0.225590886,0.624383381,0.4143622706,0.6225416085,1.022290147
0.4,0.225590886,0.624383381,0.4143622706,0.6225416085,1.039626927
0,0.7436142632,0.009913581865,0.2906890209,0.6020294358,1
0.1,0.7436142632,0.009913581865,0.2906890209,0.6020294358,1.002240303
0.2,0.7436142632,0.009913581865,0.2906890209,0.6020294358,1.008961211
0.3,0.7436142632,0.009913581865,0.2906890209,0.6020294358,1.020162725
0.4,0.7436142632,0.009913581865,0.2906890209,0.6020294358,1.035844844
0,0.509840703,0.6017297086,0.229786795,0.5702471781,1
0.1,0.509840703,0.6017297086,0.229786795,0.5702471781,1.002731689
0.2,0.509840703,0.6017297086,0.229786795,0.5702471781,1.010926755
0.3,0.509840703,0.6017297086,0.229786795,0.5702471781,1.024585199
0.4,0.509840703,0.6017297086,0.229786795,0.5702471781,1.043707021
0,0.6475775018,0.1031742414,0.4962978052,0.5689349204,1
0.1,0.6475775018,0.1031742414,0.4962978052,0.5689349204,1.002296148
0.2,0.6475775018,0.1031742414,0.4962978052,0.5689349204,1.009184591
0.3,0.6475775018,0.1031742414,0.4962978052,0.5689349204,1.020665329
0.4,0.6475775018,0.1031742414,0.4962978052,0.5689349204,1.036738362
0,0.7504410327,0.4039700185,0.4835868887,0.1994748144,1
0.1,0.7504410327,0.4039700185,0.4835868887,0.1994748144,1.002871742
0.2,0.7504410327,0.4039700185,0.4835868887,0.1994748144,1.011486968
0.3,0.7504410327,0.4039700185,0.4835868887,0.1994748144,1.025845679
0.4,0.7504410327,0.4039700185,0.4835868887,0.1994748144,1.045947873
0,0.1589025297,0.6244210751,0.556519235,0.5245327904,1
0.1,0.1589025297,0.6244210751,0.556519235,0.5245327904,1.002329781
0.2,0.1589025297,0.6244210751,0.556519235,0.5245327904,1.009319125
0.3,0.1589025297,0.6244210751,0.556519235,0.5245327904,1.020968032
0.4,0.1589025297,0.6244210751,0.556519235,0.5245327904,1.037276501
0,0.8306956376,0.3124522565,0.1641601685,0.4305459141,1
0.1,0.8306956376,0.3124522565,0.1641601685,0.4305459141,1.002693718
0.2,0.8306956376,0.3124522565,0.1641601685,0.4305459141,1.010774873
0.3,0.8306956376,0.3124522565,0.1641601685,0.4305459141,1.024243463
0.4,0.8306956376,0.3124522565,0.1641601685,0.4305459141,1.04309949
0,0.1471250063,0.4791534807,0.6253876925,0.5980438182,1
0.1,0.1471250063,0.4791534807,0.6253876925,0.5980438182,1.002007678
0.2,0.1471250063,0.4791534807,0.6253876925,0.5980438182,1.008030712
0.3,0.1471250063,0.4791534807,0.6253876925,0.5980438182,1.018069102
0.4,0.1471250063,0.4791534807,0.6253876925,0.5980438182,1.032122849
0,0.8860540971,0.1848639665,0.3302069897,0.2677625719,1
0.1,0.8860540971,0.1848639665,0.3302069897,0.2677625719,1.002858156
0.2,0.8860540971,0.1848639665,0.3302069897,0.2677625719,1.011432624
0.3,0.8860540971,0.1848639665,0.3302069897,0.2677625719,1.025723403
0.4,0.8860540971,0.1848639665,0.3302069897,0.2677625719,1.045730495
0,0.6490450335,0.6818629959,0.3325852813,0.05648389158,1
0.1,0.6490450335,0.6818629959,0.3325852813,0.05648389158,1.002824918
0.2,0.6490450335,0.6818629959,0.3325852813,0.05648389158,1.011299672
0.3,0.6490450335,0.6818629959,0.3325852813,0.05648389158,1.025424261
0.4,0.6490450335,0.6818629959,0.3325852813,0.05648389158,1.045198687
0,0.3369150603,0.3747681094,0.6764676297,0.5370555392,1
0.1,0.3369150603,0.3747681094,0.6764676297,0.5370555392,1.002093034
0.2,0.3369150603,0.3747681094,0.6764676297,0.5370555392,1.008372136
0.3,0.3369150603,0.3747681094,0.6764676297,0.5370555392,1.018837307
0.4,0.3369150603,0.3747681094,0.6764676297,0.5370555392,1.033488546
0,0.5575631227,0.6689454614,0.052542026,0.4887480632,1
0.1,0.5575631227,0.6689454614,0.052542026,0.4887480632,1.00278337
0.2,0.5575631227,0.6689454614,0.052542026,0.4887480632,1.011133478
0.3,0.5575631227,0.6689454614,0.052542026,0.4887480632,1.025050326
0.4,0.5575631227,0.6689454614,0.052542026,0.4887480632,1.044533913
0,0.3327580024,0.05603977264,0.6315926337,0.6980131809,1
0.1,0.3327580024,0.05603977264,0.6315926337,0.6980131809,1.001581044
0.2,0.3327580024,0.05603977264,0.6315926337,0.6980131809,1.006324175
0.3,0.3327580024,0.05603977264,0.6315926337,0.6980131809,1.014229394
0.4,0.3327580024,0.05603977264,0.6315926337,0.6980131809,1.0252967
0,0.3606703058,0.6237898866,0.5898844273,0.3644714945,1
0.1,0.3606703058,0.6237898866,0.5898844273,0.3644714945,1.002534887
0.2,0.3606703058,0.6237898866,0.5898844273,0.3644714945,1.010139548
0.3,0.3606703058,0.6237898866,0.5898844273,0.3644714945,1.022813982
0.4,0.3606703058,0.6237898866,0.5898844273,0.3644714945,1.040558191
0,0.2200758432,0.5012131697,0.6273050604,0.5539317133,1
0.1,0.2200758432,0.5012131697,0.6273050604,0.5539317133,1.002144545
0.2,0.2200758432,0.5012131697,0.6273050604,0.5539317133,1.00857818
0.3,0.2200758432,0.5012131697,0.6273050604,0.5539317133,1.019300904
0.4,0.2200758432,0.5012131697,0.6273050604,0.5539317133,1.034312719
0,0.7321300371,0.5073515425,0.4369601457,0.1250833809,1
0.1,0.7321300371,0.5073515425,0.4369601457,0.1250833809,1.002882869
0.2,0.7321300371,0.5073515425,0.4369601457,0.1250833809,1.011531474
0.3,0.7321300371,0.5073515425,0.4369601457,0.1250833809,1.025945817
0.4,0.7321300371,0.5073515425,0.4369601457,0.1250833809,1.046125898
0,0.4057080762,0.6251493049,0.5182341153,0.4195505991,1
0.1,0.4057080762,0.6251493049,0.5182341153,0.4195505991,1.002644711
0.2,0.4057080762,0.6251493049,0.5182341153,0.4195505991,1.010578843
0.3,0.4057080762,0.6251493049,0.5182341153,0.4195505991,1.023802397
0.4,0.4057080762,0.6251493049,0.5182341153,0.4195505991,1.042315372
0,0.1611956184,0.2221693568,0.3567117149,0.8929801241,1
0.1,0.1611956184,0.2221693568,0.3567117149,0.8929801241,1.001529978
0.2,0.1611956184,0.2221693568,0.3567117149,0.8929801241,1.006119913
0.3,0.1611956184,0.2221693568,0.3567117149,0.8929801241,1.013769805
0.4,0.1611956184,0.2221693568,0.3567117149,0.8929801241,1.024479653
0,0.4549167721,0.4379312844,0.4223767804,0.6502805364,1
0.1,0.4549167721,0.4379312844,0.4223767804,0.6502805364,1.002401052
0.2,0.4549167721,0.4379312844,0.4223767804,0.6502805364,1.009604208
0.3,0.4549167721,0.4379312844,0.4223767804,0.6502805364,1.021609469
0.4,0.4549167721,0.4379312844,0.4223767804,0.6502805364,1.038416833
0,0.62247687,0.3777284082,0.6360501378,0.2555073741,1
0.1,0.62247687,0.3777284082,0.6360501378,0.2555073741,1.002636152
0.2,0.62247687,0.3777284082,0.6360501378,0.2555073741,1.010544609
0.3,0.62247687,0.3777284082,0.6360501378,0.2555073741,1.023725369
0.4,0.62247687,0.3777284082,0.6360501378,0.2555073741,1.042178434
0,0.4391280005,0.1321880455,0.2263156441,0.8593451862,1
0.1,0.4391280005,0.1321880455,0.2263156441,0.8593451862,1.001677254
0.2,0.4391280005,0.1321880455,0.2263156441,0.8593451862,1.006709016
0.3,0.4391280005,0.1321880455,0.2263156441,0.8593451862,1.015095286
0.4,0.4391280005,0.1321880455,0.2263156441,0.8593451862,1.026836065
0,0.7397791375,0.1684046482,0.5580496474,0.3360763205,1
0.1,0.7397791375,0.1684046482,0.5580496474,0.3360763205,1.002672102
