dt,sf1_real,sf1_imag,sf2_real,sf2_imag,expection
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.5998603603
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.633362637
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.6669321318
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.7005138428
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.7340523164
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.7674917378
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.8007760201
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.8338488957
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.8666540074
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.899135
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.9312356116
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.9628997657
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.9940716631
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.024695872
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.054717421
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.084081887
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.112735487
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.140625165
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.167698681
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.193904697
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.219192864
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.243513902
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.266819688
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.289063329
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.310199251
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.330183267
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.348972655
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.366526232
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.382804422
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.397769327
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.411384788
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.423616453
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.43443183
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.443800353
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.451693428
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.45808449
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.462949047
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.466264727
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.46801132
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.468170815
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.466727437
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.463667674
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.458980309
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.452656446
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.444689523
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.435075339
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.423812059
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.410900231
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.396342785
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.380145042
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.362314707
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.34286187
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.321798991
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.299140891
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.274904738
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.24911002
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.221778528
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.192934329
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.162603731
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.13081525
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.097599576
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.062989528
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-1.027020012
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.9897279712
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.9511523379
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.9113339768
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.8703156296
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.8281418544
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.7848589631
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.7405149555
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.6951594513
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.6488436191
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.6016201031
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.5535429474
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.5046675183
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.4550504243
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.404749434
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.3538233925
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.3023321359
0.1,0.4982215464,0.1885658256,0.6181956644,0.5779726123,-0.2503364042
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,2.97E-17
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.02492415256
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.0488358483
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.07170758512
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.09351390937
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1142314521
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1338389617
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1523173336
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1696496352
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1858211287
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2008192887
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2146338178
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2272566566
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2386819916
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2489062589
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2579281434
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2657485754
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2723707226
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2777999792
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2820439504
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.285112434
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2870173983
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2877729554
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2873953328
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2859028396
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2833158307
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2796566668
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2749496714
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2692210843
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2624990124
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2548133772
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2461958591
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2366798388
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2263003365
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2150939477
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.2030987764
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1903543666
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1769016307
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1627827757
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1480412273
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1327215526
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1168693799
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.1005313175
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.0837548705
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.06658835652
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.04908081949
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.03128194273
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,0.01324196079
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.004988429661
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.02335815966
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.04181587838
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.06031004411
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.07878901549
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.09720114295
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.1154948602
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.1336187755
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.1515217628
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.1691530523
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.1864623207
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2033997803
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2199162677
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2359633312
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.251493317
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2664594546
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2808159397
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2945180172
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3075220605
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3197856508
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3312676531
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3419282907
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3517292176
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3606335881
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3686061246
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3756131819
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3816228098
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3866048123
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3905308044
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3933742653
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3951105892
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3957171326
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3951732585
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3934603773
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.390561984
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.386463693
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3811532681
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3746206497
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3668579786
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3578596156
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3476221578
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3361444514
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.3234276002
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.309474971
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.294292195
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2778871651
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2602700304
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2414531861
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2214512597
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.2002810945
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.177961728
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.1545143678
0.1,0.200166975,0.5164574204,0.6238697288,0.5513542205,-0.1299623635
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,8.26E-17
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.05360619729
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.1067781297
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.1594524628
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.2115667886
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.2630597173
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.3138709663
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.3639414476
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.4132133541
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.4616302425
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.5091371151
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.5556804986
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.6012085207
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.6456709838
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.6890194368
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.7312072429
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.7721896456
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.8119238311
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.8503689874
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.8874863609
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.9232393092
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.9575933503
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,0.990516209
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.02197786
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.051950564
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.080408909
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.107329836
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.132692668
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.156479137
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.178673403
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.199262069
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.218234195
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.235581306
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.251297396
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.265378933
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.277824851
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.288636544
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.29781786
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.30537508
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.311316902
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.315654422
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.318401102
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.319572745
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.31918746
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.317265625
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.313829847
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.308904916
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.302517762
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.294697399
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.285474875
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.274883212
0.1,0.01447137589,0.5840055869,0.7737843313,0.2449201142,1.262957351
